Date,Symbol,Open,High,Low,Close,Adj Close,Volume
2017-01-02 ,HPL.BO,98.5,100.400001525879,97.5,98.4000015258789,95.0522155761719,64848
2017-01-03 ,HPL.BO,99,101.949996948242,98.6500015258789,100.300003051758,96.887565612793,91641
2017-01-04 ,HPL.BO,101,101.849998474121,99.9499969482422,100.25,96.8392715454102,38727
2017-01-05 ,HPL.BO,101.099998474121,104.25,100.650001525879,101.550003051758,98.0950469970703,94561
2017-01-06 ,HPL.BO,102.449996948242,103.900001525879,101.199996948242,102.099998474121,98.6263275146484,55853
2017-01-09 ,HPL.BO,102,108.25,101.400001525879,106.650001525879,103.021522521973,176958
2017-01-10 ,HPL.BO,106.199996948242,110.75,106.199996948242,109.400001525879,105.677955627441,145445
2017-01-11 ,HPL.BO,111.300003051758,111.900001525879,110.099998474121,110.599998474121,106.837135314941,64964
2017-01-12 ,HPL.BO,111.949996948242,114.900001525879,110.5,114.349998474121,110.459548950195,135450
2017-01-13 ,HPL.BO,115.199996948242,119.949996948242,115,118.800003051758,114.758155822754,184043
2017-01-16 ,HPL.BO,118.800003051758,122.699996948242,118.800003051758,119.699996948242,115.62752532959,137149
2017-01-17 ,HPL.BO,120.5,121.150001525879,116.349998474121,116.75,112.777893066406,46091
2017-01-18 ,HPL.BO,117,119.150001525879,116,117.550003051758,113.550689697266,50135
2017-01-19 ,HPL.BO,116.199996948242,119.5,116.199996948242,117.349998474121,113.357482910156,43299
2017-01-20 ,HPL.BO,117.550003051758,117.599998474121,113.099998474121,113.800003051758,109.928260803223,32697
2017-01-23 ,HPL.BO,110.300003051758,118.900001525879,110.300003051758,117.949996948242,113.937080383301,99166
2017-01-24 ,HPL.BO,119.449996948242,119.449996948242,115.75,116.900001525879,112.922798156738,37447
2017-01-25 ,HPL.BO,118.599998474121,118.800003051758,116.199996948242,116.550003051758,112.584709167481,18544
2017-01-27 ,HPL.BO,119.849998474121,119.849998474121,115.150001525879,115.75,111.811920166016,30912
2017-01-30 ,HPL.BO,115.25,115.949996948242,113.599998474121,114.150001525879,110.26634979248,11250
2017-01-31 ,HPL.BO,115.900001525879,115.900001525879,112,112.400001525879,108.575897216797,17670
2017-02-01 ,HPL.BO,114.400001525879,115,112.050003051758,113.849998474121,109.9765625,22527
2017-02-02 ,HPL.BO,116,117.800003051758,113.349998474121,115.800003051758,111.860214233398,38368
2017-02-03 ,HPL.BO,117.5,117.5,113.650001525879,114.349998474121,110.459548950195,18879
2017-02-06 ,HPL.BO,116.699996948242,117.199996948242,115.5,116.800003051758,112.826194763184,22002
2017-02-07 ,HPL.BO,118,120.800003051758,116.25,116.849998474121,112.874488830566,69294
2017-02-08 ,HPL.BO,117,118.5,115.5,116.150001525879,112.198310852051,18107
2017-02-09 ,HPL.BO,116.5,120.199996948242,115.5,119.449996948242,115.386039733887,61571
2017-02-10 ,HPL.BO,121,124.5,119,119.349998474121,115.289436340332,107921
2017-02-13 ,HPL.BO,119,120.5,116.599998474121,117.199996948242,113.212593078613,23673
2017-02-14 ,HPL.BO,119,119,116.050003051758,116.550003051758,112.584709167481,17342
2017-02-15 ,HPL.BO,116.199996948242,117.650001525879,112.150001525879,112.650001525879,108.8173828125,24907
2017-02-16 ,HPL.BO,113,114.599998474121,110.5,113.5,109.638473510742,17811
2017-02-17 ,HPL.BO,117,117,113.5,114.400001525879,110.507850646973,19362
2017-02-20 ,HPL.BO,115,116.099998474121,114.599998474121,114.849998474121,110.942527770996,13119
2017-02-21 ,HPL.BO,117.900001525879,117.900001525879,114,114.199996948242,110.314643859863,12006
2017-02-22 ,HPL.BO,114,116.5,113.449996948242,114.449996948242,110.556144714355,18705
2017-02-23 ,HPL.BO,114,115.449996948242,112.800003051758,113.199996948242,109.348678588867,10591
2017-02-27 ,HPL.BO,113.300003051758,114.650001525879,112.449996948242,112.650001525879,108.8173828125,12071
2017-02-28 ,HPL.BO,113.099998474121,113.800003051758,111.050003051758,111.599998474121,107.803108215332,13236
2017-03-01 ,HPL.BO,110.349998474121,113.25,110.25,110.650001525879,106.885437011719,18851
2017-03-02 ,HPL.BO,111,112,108.599998474121,109.150001525879,105.436470031738,20999
2017-03-03 ,HPL.BO,109.5,110,108.099998474121,108.5,104.808586120606,14838
2017-03-06 ,HPL.BO,110.900001525879,111.400001525879,108,108.349998474121,104.663688659668,22664
2017-03-07 ,HPL.BO,110.400001525879,110.400001525879,108,108.349998474121,104.663688659668,6091
2017-03-08 ,HPL.BO,109.900001525879,111.849998474121,106.099998474121,109.150001525879,105.436470031738,45806
2017-03-09 ,HPL.BO,108.199996948242,108.699996948242,107.050003051758,107.400001525879,103.745994567871,11876
2017-03-10 ,HPL.BO,110,110,106.5,106.849998474121,103.214714050293,24629
2017-03-14 ,HPL.BO,108,109.800003051758,105.800003051758,106.050003051758,102.441932678223,29577
2017-03-15 ,HPL.BO,106,107.75,105,105.300003051758,101.717445373535,15743
2017-03-16 ,HPL.BO,106.900001525879,108.699996948242,105.849998474121,108,104.32559967041,39218
2017-03-17 ,HPL.BO,107.900001525879,109.800003051758,105.5,105.75,102.152145385742,39016
2017-03-20 ,HPL.BO,105.050003051758,107,105.050003051758,106.150001525879,102.538536071777,21487
2017-03-21 ,HPL.BO,103.5,107,103.5,105,101.427665710449,31406
2017-03-22 ,HPL.BO,104.900001525879,107,103.5,104.550003051758,100.992973327637,109634
2017-03-23 ,HPL.BO,105.550003051758,105.599998474121,103.300003051758,103.550003051758,100.026992797852,24364
2017-03-24 ,HPL.BO,105.800003051758,119,104.400001525879,114.550003051758,110.65274810791,385991
2017-03-27 ,HPL.BO,114.650001525879,117.400001525879,112.550003051758,113,109.155479431152,71096
2017-03-28 ,HPL.BO,114.150001525879,116.300003051758,113.550003051758,114.550003051758,110.65274810791,47776
2017-03-29 ,HPL.BO,115,116.849998474121,109,113.650001525879,109.78337097168,37602
2017-03-30 ,HPL.BO,115.349998474121,116.449996948242,113.900001525879,114.25,110.36296081543,18321
2017-03-31 ,HPL.BO,114.849998474121,124,114.449996948242,118.900001525879,114.854759216309,343528
2017-04-03 ,HPL.BO,120.699996948242,129,119.949996948242,125.300003051758,121.037010192871,173292
2017-04-05 ,HPL.BO,127.550003051758,139.5,127.550003051758,133.800003051758,129.247802734375,374252
2017-04-06 ,HPL.BO,133.149993896484,139.399993896484,132.850006103516,138.199996948242,133.498107910156,186020
2017-04-07 ,HPL.BO,138.199996948242,141.699996948242,133.100006103516,134.300003051758,129.730804443359,145246
2017-04-10 ,HPL.BO,136,138.75,135.699996948242,136.300003051758,131.662780761719,79283
2017-04-11 ,HPL.BO,137.699996948242,138.699996948242,134.300003051758,136.25,131.614456176758,47064
2017-04-12 ,HPL.BO,137.800003051758,138.75,134,136.350006103516,131.711044311523,66603
2017-04-13 ,HPL.BO,136.699996948242,140.5,134.300003051758,136.350006103516,131.711044311523,103773
