Date,Symbol,Open,High,Low,Close,Adj Close,Volume
2017-01-02 ,HBPOR.BO,17.794490814209,17.794490814209,17.794490814209,17.794490814209,17.794490814209,213
2017-01-03 ,HBPOR.BO,18.6842155456543,18.6842155456543,16.9047660827637,17.794490814209,17.794490814209,195
2017-01-04 ,HBPOR.BO,16.9515933990479,18.6842155456543,16.9047660827637,17.794490814209,17.794490814209,1455
2017-01-05 ,HBPOR.BO,17.794490814209,17.794490814209,17.794490814209,17.794490814209,17.794490814209,0
2017-01-06 ,HBPOR.BO,16.9047660827637,17.794490814209,16.9047660827637,17.794490814209,17.794490814209,27
2017-01-09 ,HBPOR.BO,16.9047660827637,18.6842155456543,16.9047660827637,18.496904373169,18.496904373169,950
2017-01-10 ,HBPOR.BO,18.0286273956299,19.3866291046143,18.0286273956299,18.4500770568848,18.4500770568848,17521
2017-01-11 ,HBPOR.BO,18.7310428619385,19.3398017883301,18.7310428619385,19.3398017883301,19.3398017883301,8114
2017-01-12 ,HBPOR.BO,18.4032497406006,20.04221534729,18.4032497406006,19.667594909668,19.667594909668,4487
2017-01-13 ,HBPOR.BO,20.2295265197754,20.2295265197754,18.6842155456543,19.667594909668,19.667594909668,291
2017-01-16 ,HBPOR.BO,20.4168357849121,20.4168357849121,18.6842155456543,18.6842155456543,18.6842155456543,243
2017-01-17 ,HBPOR.BO,19.573938369751,19.573938369751,19.1993198394775,19.1993198394775,19.1993198394775,2
2017-01-18 ,HBPOR.BO,18.3564224243164,19.1993198394775,18.2627658843994,19.1524906158447,19.1524906158447,604
2017-01-19 ,HBPOR.BO,19.1993198394775,20.0890426635742,18.2627658843994,19.3398017883301,19.3398017883301,1632
2017-01-20 ,HBPOR.BO,18.7778701782227,18.871524810791,18.7778701782227,18.8246974945068,18.8246974945068,1629
2017-01-23 ,HBPOR.BO,19.1993198394775,19.1993198394775,18.2627658843994,18.7310428619385,18.7310428619385,15460
2017-01-24 ,HBPOR.BO,18.2627658843994,19.1993198394775,18.2627658843994,18.7310428619385,18.7310428619385,108
2017-01-25 ,HBPOR.BO,18.7310428619385,19.2929744720459,18.7310428619385,18.7310428619385,18.7310428619385,2792
2017-01-27 ,HBPOR.BO,18.7310428619385,19.3866291046143,18.7310428619385,18.8246974945068,18.8246974945068,2089
2017-01-30 ,HBPOR.BO,18.0286273956299,19.667594909668,18.0286273956299,19.1524906158447,19.1524906158447,10450
2017-01-31 ,HBPOR.BO,18.7310428619385,19.6207675933838,18.7310428619385,19.1056632995606,19.1056632995606,3556
2017-02-01 ,HBPOR.BO,18.7310428619385,18.7310428619385,18.7310428619385,18.7310428619385,18.7310428619385,3608
2017-02-02 ,HBPOR.BO,18.7310428619385,18.7310428619385,18.7310428619385,18.7310428619385,18.7310428619385,80
2017-02-03 ,HBPOR.BO,19.667594909668,19.667594909668,18.7310428619385,18.7778701782227,18.7778701782227,644
2017-02-06 ,HBPOR.BO,18.6373863220215,19.7144222259521,18.2627658843994,18.965181350708,18.965181350708,26553
2017-02-07 ,HBPOR.BO,18.2627658843994,19.9017333984375,18.2627658843994,18.965181350708,18.965181350708,3001
2017-02-08 ,HBPOR.BO,19.667594909668,19.9017333984375,19.4334564208984,19.9017333984375,19.9017333984375,11389
2017-02-09 ,HBPOR.BO,20.8851127624512,20.8851127624512,19.4334564208984,19.7144222259521,19.7144222259521,2007
2017-02-10 ,HBPOR.BO,19.2929744720459,19.667594909668,19.2929744720459,19.667594909668,19.667594909668,373
2017-02-13 ,HBPOR.BO,18.965181350708,19.667594909668,18.7310428619385,19.667594909668,19.667594909668,1483
2017-02-14 ,HBPOR.BO,18.6842155456543,18.6842155456543,18.6842155456543,18.6842155456543,18.6842155456543,201
2017-02-15 ,HBPOR.BO,17.8413181304932,17.8413181304932,17.794490814209,17.794490814209,17.794490814209,300
2017-02-16 ,HBPOR.BO,16.9047660827637,16.9515933990479,16.9047660827637,16.9515933990479,16.9515933990479,178
2017-02-17 ,HBPOR.BO,17.794490814209,17.794490814209,17.794490814209,17.794490814209,17.794490814209,1388
2017-02-20 ,HBPOR.BO,17.794490814209,18.6842155456543,17.794490814209,18.6842155456543,18.6842155456543,1389
2017-02-21 ,HBPOR.BO,18.2627658843994,18.7310428619385,18.2627658843994,18.6842155456543,18.6842155456543,850
2017-02-22 ,HBPOR.BO,18.2627658843994,19.5271110534668,18.2627658843994,18.2627658843994,18.2627658843994,603
2017-02-23 ,HBPOR.BO,17.3730411529541,17.794490814209,17.3730411529541,17.794490814209,17.794490814209,706
2017-02-27 ,HBPOR.BO,17.8413181304932,17.8413181304932,17.794490814209,17.794490814209,17.794490814209,3096
2017-02-28 ,HBPOR.BO,17.3262138366699,17.4198703765869,17.3262138366699,17.3730411529541,17.3730411529541,720
2017-03-01 ,HBPOR.BO,17.0920753479004,18.2159385681152,17.0920753479004,17.0920753479004,17.0920753479004,3382
2017-03-02 ,HBPOR.BO,17.0920753479004,17.9349727630615,17.0920753479004,17.9349727630615,17.9349727630615,208
2017-03-03 ,HBPOR.BO,18.7310428619385,18.7310428619385,17.1857318878174,17.3262138366699,17.3262138366699,539
2017-03-06 ,HBPOR.BO,18.1691112518311,18.1691112518311,16.9515933990479,16.9515933990479,16.9515933990479,285
2017-03-07 ,HBPOR.BO,17.3262138366699,17.794490814209,17.3262138366699,17.3262138366699,17.3262138366699,1446
2017-03-08 ,HBPOR.BO,16.9515933990479,18.1222839355469,16.62380027771,16.8579387664795,16.8579387664795,7010
2017-03-09 ,HBPOR.BO,16.5301456451416,17.5135250091553,16.5301456451416,16.5769729614258,16.5769729614258,404
2017-03-10 ,HBPOR.BO,16.3896617889404,16.8579387664795,16.3896617889404,16.8579387664795,16.8579387664795,560
2017-03-14 ,HBPOR.BO,16.8579387664795,17.3262138366699,16.8579387664795,16.8579387664795,16.8579387664795,665
2017-03-15 ,HBPOR.BO,16.62380027771,17.4666976928711,16.62380027771,17.4666976928711,17.4666976928711,423
2017-03-16 ,HBPOR.BO,16.9047660827637,17.4198703765869,16.6706275939941,17.4198703765869,17.4198703765869,5060
2017-03-17 ,HBPOR.BO,16.9047660827637,17.5603523254395,16.8579387664795,17.1389045715332,17.1389045715332,1632
2017-03-20 ,HBPOR.BO,16.2960071563721,17.7476634979248,16.2960071563721,16.7642822265625,16.7642822265625,534
2017-03-21 ,HBPOR.BO,17.5603523254395,17.5603523254395,16.9047660827637,16.9515933990479,16.9515933990479,357
2017-03-22 ,HBPOR.BO,16.9515933990479,16.9515933990479,16.8579387664795,16.8579387664795,16.8579387664795,186
2017-03-23 ,HBPOR.BO,16.8579387664795,17.700834274292,16.8579387664795,17.6540088653565,17.6540088653565,2201
2017-03-24 ,HBPOR.BO,17.2325592041016,17.3730411529541,17.2325592041016,17.3730411529541,17.3730411529541,161
2017-03-27 ,HBPOR.BO,18.1691112518311,18.2159385681152,17.3730411529541,18.2159385681152,18.2159385681152,2701
2017-03-28 ,HBPOR.BO,19.1056632995606,19.1056632995606,17.5135250091553,17.5603523254395,17.5603523254395,286
2017-03-29 ,HBPOR.BO,17.5603523254395,17.794490814209,17.4666976928711,17.794490814209,17.794490814209,1395
2017-03-30 ,HBPOR.BO,17.794490814209,17.794490814209,17.794490814209,17.794490814209,17.794490814209,556
2017-03-31 ,HBPOR.BO,17.8413181304932,17.8413181304932,17.8413181304932,17.8413181304932,17.8413181304932,373
2017-04-03 ,HBPOR.BO,16.9515933990479,18.7310428619385,16.9515933990479,18.6373863220215,18.6373863220215,2060
2017-04-05 ,HBPOR.BO,18.2627658843994,18.7310428619385,18.2627658843994,18.7310428619385,18.7310428619385,705
2017-04-06 ,HBPOR.BO,18.7310428619385,19.667594909668,18.7310428619385,19.2461452484131,19.2461452484131,6630
2017-04-07 ,HBPOR.BO,19.2461452484131,19.8549041748047,18.9183521270752,19.8549041748047,19.8549041748047,1012
2017-04-10 ,HBPOR.BO,19.667594909668,20.135871887207,19.2461452484131,19.573938369751,19.573938369751,8120
2017-04-11 ,HBPOR.BO,19.667594909668,19.667594909668,18.7310428619385,18.9183521270752,18.9183521270752,2599
2017-04-12 ,HBPOR.BO,18.7310428619385,19.573938369751,18.7310428619385,19.4802837371826,19.4802837371826,1521
2017-04-13 ,HBPOR.BO,18.496904373169,19.2461452484131,18.3564224243164,19.0120086669922,19.0120086669922,4355
2017-04-17 ,HBPOR.BO,19.6207675933838,19.667594909668,18.496904373169,18.496904373169,18.496904373169,5285
2017-04-18 ,HBPOR.BO,18.3564224243164,18.965181350708,18.3095932006836,18.965181350708,18.965181350708,2286
2017-04-19 ,HBPOR.BO,18.3095932006836,19.1056632995606,18.3095932006836,18.7310428619385,18.7310428619385,1895
2017-04-20 ,HBPOR.BO,18.7310428619385,19.1993198394775,18.7310428619385,18.7778701782227,18.7778701782227,3362
2017-04-21 ,HBPOR.BO,19.5271110534668,20.6041469573975,19.2461452484131,20.135871887207,20.135871887207,4749
2017-04-24 ,HBPOR.BO,21.5406990051269,21.5406990051269,19.9017333984375,20.838285446167,20.838285446167,2746
2017-04-25 ,HBPOR.BO,19.7612495422363,22.8987007141113,19.667594909668,22.8987007141113,22.8987007141113,29396
2017-04-26 ,HBPOR.BO,23.6479415893555,23.8820781707764,22.5709056854248,22.7582168579102,22.7582168579102,8453
2017-04-27 ,HBPOR.BO,21.5875263214111,23.2264938354492,21.5406990051269,22.5709056854248,22.5709056854248,6315
2017-04-28 ,HBPOR.BO,22.0089740753174,22.4772510528564,21.5406990051269,22.3835964202881,22.3835964202881,6068
2017-05-02 ,HBPOR.BO,22.1026306152344,22.5240783691406,22.1026306152344,22.4304237365723,22.4304237365723,3592
2017-05-03 ,HBPOR.BO,22.1494579315185,23.8820781707764,21.5875263214111,21.6811828613281,21.6811828613281,940
2017-05-04 ,HBPOR.BO,21.5406990051269,22.4772510528564,21.5406990051269,22.1962852478027,22.1962852478027,2012
2017-05-05 ,HBPOR.BO,22.0558032989502,22.4772510528564,20.6978015899658,21.8216648101807,21.8216648101807,7415
2017-05-08 ,HBPOR.BO,21.8684921264648,21.8684921264648,20.838285446167,21.3533897399902,21.3533897399902,4356
2017-05-09 ,HBPOR.BO,22.0089740753174,23.1796646118164,21.2129058837891,23.1796646118164,23.1796646118164,2450
2017-05-10 ,HBPOR.BO,24.3035278320312,24.8186302185059,22.9455261230469,23.8352527618408,23.8352527618408,10144
