Date,Symbol,Open,High,Low,Close,Adj Close,Volume
2017-01-02 ,CUBEXTUB.NS,11.9499998092651,11.9499998092651,11.9499998092651,11.9499998092651,11.9499998092651,1400
2017-01-03 ,CUBEXTUB.NS,11.9499998092651,12.25,11.9499998092651,12.1999998092651,12.1999998092651,1836
2017-01-04 ,CUBEXTUB.NS,12.6999998092651,12.6999998092651,12,12,12,6450
2017-01-05 ,CUBEXTUB.NS,12,12,12,12,12,0
2017-01-06 ,CUBEXTUB.NS,12,12,12,12,12,0
2017-01-09 ,CUBEXTUB.NS,12,12.6000003814697,12,12.6000003814697,12.6000003814697,1128
2017-01-10 ,CUBEXTUB.NS,12.0500001907349,12.0500001907349,12.0500001907349,12.0500001907349,12.0500001907349,700
2017-01-11 ,CUBEXTUB.NS,12.6499996185303,12.6499996185303,11.6999998092651,12,12,694
2017-01-12 ,CUBEXTUB.NS,11.6499996185303,11.75,11.6000003814697,11.75,11.75,1573
2017-01-13 ,CUBEXTUB.NS,11.75,11.75,11.75,11.75,11.75,0
2017-01-16 ,CUBEXTUB.NS,12.3000001907349,12.3000001907349,12.3000001907349,12.3000001907349,12.3000001907349,100
2017-01-17 ,CUBEXTUB.NS,12.3000001907349,12.3000001907349,12.3000001907349,12.3000001907349,12.3000001907349,0
2017-01-18 ,CUBEXTUB.NS,12.25,12.25,12.25,12.25,12.25,50
2017-01-19 ,CUBEXTUB.NS,12.8500003814697,12.8500003814697,12.25,12.3000001907349,12.3000001907349,116
2017-01-20 ,CUBEXTUB.NS,12.3000001907349,12.3000001907349,12.3000001907349,12.3000001907349,12.3000001907349,0
2017-01-23 ,CUBEXTUB.NS,12,12.8000001907349,12,12.8000001907349,12.8000001907349,3147
2017-01-24 ,CUBEXTUB.NS,12.6000003814697,12.6000003814697,12.3000001907349,12.3000001907349,12.3000001907349,500
2017-01-25 ,CUBEXTUB.NS,12.8999996185303,12.8999996185303,12.5,12.5,12.5,200
2017-01-27 ,CUBEXTUB.NS,13.1000003814697,13.1000003814697,13.1000003814697,13.1000003814697,13.1000003814697,850
2017-01-30 ,CUBEXTUB.NS,13.0500001907349,13.1499996185303,13,13,13,1050
2017-01-31 ,CUBEXTUB.NS,13,13.6000003814697,12.8000001907349,12.8000001907349,12.8000001907349,660
2017-02-01 ,CUBEXTUB.NS,12.3000001907349,12.6000003814697,12.3000001907349,12.6000003814697,12.6000003814697,900
2017-02-02 ,CUBEXTUB.NS,12,13.1999998092651,12,13.1999998092651,13.1999998092651,1769
